"2014-07-01 00:00:00";41971.84
"2014-07-01 00:15:00";42287.09
"2014-07-01 00:30:00";39265.58
"2014-07-01 00:45:00";37554.98
"2014-07-01 01:00:00";37126.96
"2014-07-01 01:15:00";37283.72
"2014-07-01 01:30:00";37279.5
"2014-07-01 01:45:00";36077.18
"2014-07-01 02:00:00";35551.72
"2014-07-01 02:15:00";37112.56
"2014-07-01 02:30:00";35336.25
"2014-07-01 02:45:00";35742.29
"2014-07-01 03:00:00";35984.63
"2014-07-01 03:15:00";35271.34
"2014-07-01 03:30:00";35431.89
"2014-07-01 03:45:00";34639.17
"2014-07-01 04:00:00";34893.64
"2014-07-01 04:15:00";34362.97
"2014-07-01 04:30:00";35498.58
"2014-07-01 04:45:00";35502.22
"2014-07-01 05:00:00";34687.44
"2014-07-01 05:15:00";38174.96
"2014-07-01 05:30:00";42492.75
"2014-07-01 05:45:00";42822.96
"2014-07-01 06:00:00";40416.25
"2014-07-01 06:15:00";43315.75
"2014-07-01 06:30:00";44156.48
"2014-07-01 06:45:00";42925.77
"2014-07-01 07:00:00";44515.32
"2014-07-01 07:15:00";43911.84
"2014-07-01 07:30:00";44274.57
"2014-07-01 07:45:00";45105.95
"2014-07-01 08:00:00";45589.2
"2014-07-01 08:15:00";47763.03
"2014-07-01 08:30:00";48023.87
"2014-07-01 08:45:00";51741.56
"2014-07-01 09:00:00";51500.91
"2014-07-01 09:15:00";52752.47
"2014-07-01 09:30:00";53801.68
"2014-07-01 09:45:00";53946.41
"2014-07-01 10:00:00";56338.68
"2014-07-01 10:15:00";57632.33
"2014-07-01 10:30:00";57931.43
"2014-07-01 10:45:00";57671.03
"2014-07-01 11:00:00";58998.09
"2014-07-01 11:15:00";59015.91
"2014-07-01 11:30:00";59203.28
"2014-07-01 11:45:00";57934.38
"2014-07-01 12:00:00";59274.78
"2014-07-01 12:15:00";59287.29
"2014-07-01 12:30:00";59005.15
"2014-07-01 12:45:00";58359.85
"2014-07-01 13:00:00";58395.47
"2014-07-01 13:15:00";58656.04
"2014-07-01 13:30:00";59380.26
"2014-07-01 13:45:00";59350.98
"2014-07-01 14:00:00";58795.38
"2014-07-01 14:15:00";58144.89
"2014-07-01 14:30:00";58531.8
"2014-07-01 14:45:00";59563.96
"2014-07-01 15:00:00";59071.11
"2014-07-01 15:15:00";58925.82
"2014-07-01 15:30:00";58553.05
"2014-07-01 15:45:00";58540.3
"2014-07-01 16:00:00";59734.19
"2014-07-01 16:15:00";59742.41
"2014-07-01 16:30:00";59997.27
"2014-07-01 16:45:00";61277.38
"2014-07-01 17:00:00";61804.91
"2014-07-01 17:15:00";60652.6
"2014-07-01 17:30:00";60618.5
"2014-07-01 17:45:00";60227.26
"2014-07-01 18:00:00";59740.16
"2014-07-01 18:15:00";59579.53
"2014-07-01 18:30:00";59020.06
"2014-07-01 18:45:00";58716.57
"2014-07-01 19:00:00";59126.97
"2014-07-01 19:15:00";59637.01
"2014-07-01 19:30:00";58393.43
"2014-07-01 19:45:00";59348.54
"2014-07-01 20:00:00";58471.82
"2014-07-01 20:15:00";57110.16
"2014-07-01 20:30:00";55366.68
"2014-07-01 20:45:00";55927.86
"2014-07-01 21:00:00";54985.2
"2014-07-01 21:15:00";53982.94
"2014-07-01 21:30:00";54936.9
"2014-07-01 21:45:00";54641.08
"2014-07-01 22:00:00";52987.57
"2014-07-01 22:15:00";53245.65
"2014-07-01 22:30:00";52493.64
"2014-07-01 22:45:00";52608.42
"2014-07-01 23:00:00";51777.34
"2014-07-01 23:15:00";50083.46
"2014-07-01 23:30:00";46685.1
"2014-07-01 23:45:00";43202.56
"2014-07-02 00:00:00";41962.97
"2014-07-02 00:15:00";41297.74
"2014-07-02 00:30:00";38074.32
"2014-07-02 00:45:00";35662.84
"2014-07-02 01:00:00";35617.84
"2014-07-02 01:15:00";35536.47
"2014-07-02 01:30:00";36369.62
"2014-07-02 01:45:00";35526.23
"2014-07-02 02:00:00";34882.09
"2014-07-02 02:15:00";36182.8
"2014-07-02 02:30:00";35184.4
"2014-07-02 02:45:00";35534.21
"2014-07-02 03:00:00";34518.15
"2014-07-02 03:15:00";34546.86
"2014-07-02 03:30:00";35196.03
"2014-07-02 03:45:00";33744.35
"2014-07-02 04:00:00";34322.42
"2014-07-02 04:15:00";34095.64
"2014-07-02 04:30:00";34073.77
"2014-07-02 04:45:00";34688.59
"2014-07-02 05:00:00";33930.9
"2014-07-02 05:15:00";38067.29
"2014-07-02 05:30:00";42129.79
"2014-07-02 05:45:00";40972.54
"2014-07-02 06:00:00";39789.88
"2014-07-02 06:15:00";42279.24
"2014-07-02 06:30:00";44854.66
"2014-07-02 06:45:00";41834.37
"2014-07-02 07:00:00";43199.78
"2014-07-02 07:15:00";42726.21
"2014-07-02 07:30:00";44739.27
"2014-07-02 07:45:00";44781.7
"2014-07-02 08:00:00";44382.96
"2014-07-02 08:15:00";47624.13
"2014-07-02 08:30:00";48073.82
"2014-07-02 08:45:00";49815.34
"2014-07-02 09:00:00";51985.64
"2014-07-02 09:15:00";51730.03
"2014-07-02 09:30:00";52768.34
"2014-07-02 09:45:00";53131.55
"2014-07-02 10:00:00";54901.43
"2014-07-02 10:15:00";57655.28
"2014-07-02 10:30:00";58473.7
"2014-07-02 10:45:00";58907.97
"2014-07-02 11:00:00";57903.9
"2014-07-02 11:15:00";57323.79
"2014-07-02 11:30:00";57729.57
"2014-07-02 11:45:00";58475.89
"2014-07-02 12:00:00";58345.15
"2014-07-02 12:15:00";58321.42
"2014-07-02 12:30:00";58997.71
"2014-07-02 12:45:00";58371.11
"2014-07-02 13:00:00";58645.15
"2014-07-02 13:15:00";59558.34
"2014-07-02 13:30:00";60353.83
"2014-07-02 13:45:00";58831.67
"2014-07-02 14:00:00";58845.11
"2014-07-02 14:15:00";58638.91
"2014-07-02 14:30:00";59104.34
"2014-07-02 14:45:00";58731.23
"2014-07-02 15:00:00";58826.41
"2014-07-02 15:15:00";59175.28
"2014-07-02 15:30:00";60596.4
"2014-07-02 15:45:00";60834.31
"2014-07-02 16:00:00";60346.93
"2014-07-02 16:15:00";60070.3
"2014-07-02 16:30:00";59475.6
"2014-07-02 16:45:00";59792.79
"2014-07-02 17:00:00";60749.07
"2014-07-02 17:15:00";60332.13
"2014-07-02 17:30:00";60368.31
"2014-07-02 17:45:00";60803.1
"2014-07-02 18:00:00";59929.61
"2014-07-02 18:15:00";60218.39
"2014-07-02 18:30:00";61238.64
